Source,Target,Association
Simpfy_project_96010eb4/559834161b2ed9207434,Simpfy_project_96010eb4/559834161b2ed9207434/Visual21_tableEx,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/559834161b2ed9207434/Visual21_tableEx,Simpfy_project_96010eb4/559834161b2ed9207434/Visual21_tableEx/simpfy_projects_vw_Milestone_count_delayed,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/559834161b2ed9207434/Visual21_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Milestone_count_delayed,Simpfy_project_96010eb4/559834161b2ed9207434/Visual21_tableEx/simpfy_projects_vw_Milestone_count_delayed,core.DirectionalDataFlow
Simpfy_project_96010eb4/559834161b2ed9207434,Simpfy_project_96010eb4/559834161b2ed9207434/Visual22_tableEx,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/559834161b2ed9207434/Visual22_tableEx,Simpfy_project_96010eb4/559834161b2ed9207434/Visual22_tableEx/simpfy_projects_vw_Milestone_count_finished_on_time,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/559834161b2ed9207434/Visual22_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Milestone_count_finished_on_time,Simpfy_project_96010eb4/559834161b2ed9207434/Visual22_tableEx/simpfy_projects_vw_Milestone_count_finished_on_time,core.DirectionalDataFlow
Simpfy_project_96010eb4/559834161b2ed9207434,Simpfy_project_96010eb4/559834161b2ed9207434/Visual23_tableEx,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/559834161b2ed9207434/Visual23_tableEx,Simpfy_project_96010eb4/559834161b2ed9207434/Visual23_tableEx/simpfy_projects_vw_Milestone_count_finished_with_delay,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/559834161b2ed9207434/Visual23_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/Milestone_count_finished_with_delay,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Milestone_count_finished_with_delay,Simpfy_project_96010eb4/559834161b2ed9207434/Visual23_tableEx/simpfy_projects_vw_Milestone_count_finished_with_delay,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/Milestone_count_finished_with_delay,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/Milestone_count_finished_with_delay,Simpfy_project_96010eb4/ds_simpfy_projects_vw/Milestone_count_finished_with_delay,core.DirectionalDataFlow
Simpfy_project_96010eb4/559834161b2ed9207434,Simpfy_project_96010eb4/559834161b2ed9207434/Visual24_tableEx,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/559834161b2ed9207434/Visual24_tableEx,Simpfy_project_96010eb4/559834161b2ed9207434/Visual24_tableEx/simpfy_projects_vw_Milestone_count_finished_with_delay,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/559834161b2ed9207434/Visual24_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Milestone_count_finished_with_delay,Simpfy_project_96010eb4/559834161b2ed9207434/Visual24_tableEx/simpfy_projects_vw_Milestone_count_finished_with_delay,core.DirectionalDataFlow
Simpfy_project_96010eb4/559834161b2ed9207434,Simpfy_project_96010eb4/559834161b2ed9207434/Visual25_tableEx,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/559834161b2ed9207434/Visual25_tableEx,Simpfy_project_96010eb4/559834161b2ed9207434/Visual25_tableEx/simpfy_projects_vw_Milestone_count_finished_with_delay,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/559834161b2ed9207434/Visual25_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Milestone_count_finished_with_delay,Simpfy_project_96010eb4/559834161b2ed9207434/Visual25_tableEx/simpfy_projects_vw_Milestone_count_finished_with_delay,core.DirectionalDataFlow
Simpfy_project_96010eb4/559834161b2ed9207434,Simpfy_project_96010eb4/559834161b2ed9207434/Visual26_tableEx,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/559834161b2ed9207434/Visual26_tableEx,Simpfy_project_96010eb4/559834161b2ed9207434/Visual26_tableEx/simpfy_projects_vw_Milestone_count_finished_with_delay,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/559834161b2ed9207434/Visual26_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Milestone_count_finished_with_delay,Simpfy_project_96010eb4/559834161b2ed9207434/Visual26_tableEx/simpfy_projects_vw_Milestone_count_finished_with_delay,core.DirectionalDataFlow
Simpfy_project_96010eb4/559834161b2ed9207434,Simpfy_project_96010eb4/559834161b2ed9207434/Visual27_tableEx,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/559834161b2ed9207434/Visual27_tableEx,Simpfy_project_96010eb4/559834161b2ed9207434/Visual27_tableEx/simpfy_projects_vw_Milestone_count_finished_on_time,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/559834161b2ed9207434/Visual27_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Milestone_count_finished_on_time,Simpfy_project_96010eb4/559834161b2ed9207434/Visual27_tableEx/simpfy_projects_vw_Milestone_count_finished_on_time,core.DirectionalDataFlow
Simpfy_project_96010eb4/559834161b2ed9207434,Simpfy_project_96010eb4/559834161b2ed9207434/Visual28_tableEx,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/559834161b2ed9207434/Visual28_tableEx,Simpfy_project_96010eb4/559834161b2ed9207434/Visual28_tableEx/simpfy_projects_vw_Quarter_Milestone,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/559834161b2ed9207434/Visual28_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/Quarter_Milestone,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Quarter_Milestone,Simpfy_project_96010eb4/559834161b2ed9207434/Visual28_tableEx/simpfy_projects_vw_Quarter_Milestone,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/Quarter_Milestone,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/Quarter_Milestone,Simpfy_project_96010eb4/ds_simpfy_projects_vw/Quarter_Milestone,core.DirectionalDataFlow
Simpfy_project_96010eb4/559834161b2ed9207434,Simpfy_project_96010eb4/559834161b2ed9207434/Visual29_tableEx,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/559834161b2ed9207434/Visual29_tableEx,Simpfy_project_96010eb4/559834161b2ed9207434/Visual29_tableEx/simpfy_projects_vw_Quarter_Milestone,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/559834161b2ed9207434/Visual29_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Quarter_Milestone,Simpfy_project_96010eb4/559834161b2ed9207434/Visual29_tableEx/simpfy_projects_vw_Quarter_Milestone,core.DirectionalDataFlow
Simpfy_project_96010eb4/559834161b2ed9207434,Simpfy_project_96010eb4/559834161b2ed9207434/Visual30_tableEx,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/559834161b2ed9207434/Visual30_tableEx,Simpfy_project_96010eb4/559834161b2ed9207434/Visual30_tableEx/simpfy_projects_vw_Quarter_Milestone,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/559834161b2ed9207434/Visual30_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Quarter_Milestone,Simpfy_project_96010eb4/559834161b2ed9207434/Visual30_tableEx/simpfy_projects_vw_Quarter_Milestone,core.DirectionalDataFlow
Simpfy_project_96010eb4/559834161b2ed9207434,Simpfy_project_96010eb4/559834161b2ed9207434/Visual31_tableEx,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/559834161b2ed9207434/Visual31_tableEx,Simpfy_project_96010eb4/559834161b2ed9207434/Visual31_tableEx/simpfy_projects_vw_Quarter_Milestone,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/559834161b2ed9207434/Visual31_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Quarter_Milestone,Simpfy_project_96010eb4/559834161b2ed9207434/Visual31_tableEx/simpfy_projects_vw_Quarter_Milestone,core.DirectionalDataFlow
Simpfy_project_96010eb4,Simpfy_project_96010eb4/ef7f5dfd961cb25b6000,custom.PowerBI.v3.ReportToSection
Simpfy_project_96010eb4/ef7f5dfd961cb25b6000,Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual1_tableEx,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual1_tableEx,Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual1_tableEx/simpfy_projects_vw_KPI_Display,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual1_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ds_simpfy_projects_vw/KPI_Display,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/KPI_Display,Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual1_tableEx/simpfy_projects_vw_KPI_Display,core.DirectionalDataFlow
Simpfy_project_96010eb4/simpfy_projects_vw,Simpfy_project_96010eb4/simpfy_projects_vw/KPI_Display,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_projects_vw/KPI_Display,Simpfy_project_96010eb4/ds_simpfy_projects_vw/KPI_Display,core.DirectionalDataFlow
Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual1_tableEx,Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual1_tableEx/simpfy_projects_vw_project_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_name,Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual1_tableEx/simpfy_projects_vw_project_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual1_tableEx,Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual1_tableEx/simpfy_projects_vw_segment_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/segment_name,Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual1_tableEx/simpfy_projects_vw_segment_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual1_tableEx,Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual1_tableEx/simpfy_kpi_value_Name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4,Simpfy_project_96010eb4/ds_simpfy_kpi_value,custom.PowerBI.v3.ReportToDataset
Simpfy_project_96010eb4/ds_simpfy_kpi_value,Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual1_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_kpi_value,Simpfy_project_96010eb4/ds_simpfy_kpi_value/Name,custom.PowerBI.v3.DatasetToField
Simpfy_project_96010eb4/ds_simpfy_kpi_value/Name,Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual1_tableEx/simpfy_kpi_value_Name,core.DirectionalDataFlow
$resource,Simpfy_project_96010eb4/Reference_simpfy_kpi_value,core.ResourceParentChild
Simpfy_project_96010eb4/Reference_simpfy_kpi_value,Simpfy_project_96010eb4/Connection_simpfy_kpi_value,core.ResourceParentChild
Simpfy_project_96010eb4/Connection_simpfy_kpi_value,Simpfy_project_96010eb4/simpfy_kpi_value,core.DataSourceParentChild
Simpfy_project_96010eb4/simpfy_kpi_value,Simpfy_project_96010eb4/ds_simpfy_kpi_value,core.DataSetDataFlow
Simpfy_project_96010eb4/simpfy_kpi_value,Simpfy_project_96010eb4/simpfy_kpi_value/Name,core.DataSetToDataElementParentship
Simpfy_project_96010eb4/simpfy_kpi_value/Name,Simpfy_project_96010eb4/ds_simpfy_kpi_value/Name,core.DirectionalDataFlow
Simpfy_project_96010eb4/ef7f5dfd961cb25b6000,Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual2_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual2_slicer,Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual2_slicer/simpfy_projects_vw_project_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual2_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_name,Simpfy_project_96010eb4/ef7f5dfd961cb25b6000/Visual2_slicer/simpfy_projects_vw_project_name,core.DirectionalDataFlow
Simpfy_project_96010eb4,Simpfy_project_96010eb4/d477111cd0a27a3c36c7,custom.PowerBI.v3.ReportToSection
Simpfy_project_96010eb4/d477111cd0a27a3c36c7,Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx,Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx/simpfy_projects_vw_milestone_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/milestone_name,Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx/simpfy_projects_vw_milestone_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx,Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx/simpfy_projects_vw_milestone_description,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/milestone_description,Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx/simpfy_projects_vw_milestone_description,core.DirectionalDataFlow
Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx,Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx/simpfy_projects_vw_milestone_target_date_Variation_Date_Hierarchy_Year,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/milestone_target_date,Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx/simpfy_projects_vw_milestone_target_date_Variation_Date_Hierarchy_Year,core.DirectionalDataFlow
Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx,Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx/simpfy_projects_vw_milestone_status,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/milestone_status,Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx/simpfy_projects_vw_milestone_status,core.DirectionalDataFlow
Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx,Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx/simpfy_projects_vw_milestone_completion_date,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/milestone_completion_date,Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx/simpfy_projects_vw_milestone_completion_date,core.DirectionalDataFlow
Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx,Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx/simpfy_projects_vw_project_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_name,Simpfy_project_96010eb4/d477111cd0a27a3c36c7/Visual1_tableEx/simpfy_projects_vw_project_name,core.DirectionalDataFlow
Simpfy_project_96010eb4,Simpfy_project_96010eb4/fda7334c1caf8671eaec,custom.PowerBI.v3.ReportToSection
Simpfy_project_96010eb4,Simpfy_project_96010eb4/a923b0a203ae3c7caca4,custom.PowerBI.v3.ReportToSection
Simpfy_project_96010eb4/a923b0a203ae3c7caca4,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx/simpfy_projects_vw_segment_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/segment_name,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx/simpfy_projects_vw_segment_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx/simpfy_projects_vw_project_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_name,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx/simpfy_projects_vw_project_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx/simpfy_projects_vw_description,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/description,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx/simpfy_projects_vw_description,core.DirectionalDataFlow
Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx/simpfy_projects_vw_general_impact_summary,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/general_impact_summary,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx/simpfy_projects_vw_general_impact_summary,core.DirectionalDataFlow
Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx/simpfy_projects_vw_total_cost,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/total_cost,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx/simpfy_projects_vw_total_cost,core.DirectionalDataFlow
Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx/simpfy_projects_vw_project_stage,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Project_Stage,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx/simpfy_projects_vw_project_stage,core.DirectionalDataFlow
Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx/simpfy_projects_vw_key_areas_of_concern,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/key_areas_of_concern,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx/simpfy_projects_vw_key_areas_of_concern,core.DirectionalDataFlow
Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx/LastMilestonesTable_LastMilestoneStatus,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_LastMilestonesTable,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_LastMilestonesTable/LastMilestoneStatus,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual1_tableEx/LastMilestonesTable_LastMilestoneStatus,core.DirectionalDataFlow
Simpfy_project_96010eb4/a923b0a203ae3c7caca4,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual2_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual2_slicer,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual2_slicer/simpfy_projects_vw_project_country,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual2_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_country,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual2_slicer/simpfy_projects_vw_project_country,core.DirectionalDataFlow
Simpfy_project_96010eb4/a923b0a203ae3c7caca4,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual3_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual3_slicer,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual3_slicer/simpfy_projects_vw_segment_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual3_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/segment_name,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual3_slicer/simpfy_projects_vw_segment_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/a923b0a203ae3c7caca4,Simpfy_project_96010eb4/a923b0a203ae3c7caca4/Visual4_slicer,custom.PowerBI.v3.SectionToVisual
